아이디,기관명,상품명,면적,상품위치경도,상품위치위도,상품설명,사용여부,주소,비수기주중단가,비수기주말단가,성수기주중단가,성수기주말단가,지역,홈페이지주소
101,유명산 자연휴양림,오두막A,16㎡,37.59113224,127.4832586,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)7b8dccce-a336-42a5-93ad-71e35488ea1a◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,39000,65000,65000,65000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,오두막B,16㎡,37.5911396,127.4831115,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)020b68f9-fe02-48f4-9684-5affb8786740◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,39000,65000,65000,65000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,오소리,39㎡,37.59108464,127.4827799,"◈시설현황◈방1, 다락1,거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실비치물품은 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)◈준비물◈세면도구(비누 1개만 비치되어 있음),수건,휴지,드라이기* 바비큐 이용 시 화로대 및필요 물품모두 지참(피크닉 테이블만 제공 됨)​* 산불조심기간에는 바비큐 전면 금지(산불조심기간은 홈페이지 참고)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)804a78bc-749f-4743-96f5-2ba1030b9cbc◈주의사항◈-애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,75000,134000,134000,134000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,원앙새,39㎡,37.59132112,127.4844374,"◈시설현황◈방1, 다락1,거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실비치물품은 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)◈준비물◈세면도구(비누 1개만 비치되어 있음),수건,휴지,드라이기* 바비큐 이용 시 화로대 및필요 물품모두 지참(피크닉 테이블만 제공 됨)​* 산불조심기간에는 바비큐 전면 금지(산불조심기간은 홈페이지 참고)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)ca12511f-481b-4649-827f-03ab97c27eed◈주의사항◈-애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,75000,134000,134000,134000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,종달새,23㎡,37.5911972,127.4838959,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지​※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)12ef7c86-3d92-447d-8f52-bbe1d54da1e2 ◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,45000,82000,82000,82000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]구절초,29㎡,37.59083333,127.4858333,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지​※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)8b7dc016-d0e5-42b6-b218-4ee41172ac23◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.- 야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,56000,102000,102000,102000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]금강초롱,39㎡,37.59083333,127.4858333,"★해당 객실은다자녀 가정 우선예약 객실입니다. 매월 4일~8일까지 다자녀 가정으로 등록된 회원대상으로 우선예약을 받은 후, 잔여 객실에 한해서 매월 15일 09:00 에 숲나들e 전체 회원에게 예약이 오픈됩니다★◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실비치물품은 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)◈준비물◈세면도구(비누 1개만 비치되어 있음),수건,휴지,드라이기* 바비큐 이용 시 화로대 및필요 물품모두 지참(피크닉 테이블만 제공 됨)​* 산불조심기간에는 바비큐 전면 금지(산불조심기간은 홈페이지 참고)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)까지f55e4247-a029-4465-bab9-9a683d97b687◈주의사항◈-애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,75000,134000,134000,134000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]단풍나무,23㎡,37.59083333,127.4858333,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지​※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)95ba08ba-bde5-4be0-abf8-bfb3e7cfa9ba◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,44000,76000,76000,76000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]동자꽃,23㎡,37.59083333,127.4858333,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)fc26a166-53d2-49d5-b403-e1784ebeecb4◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,44000,76000,76000,76000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]딱총나무,39㎡,37.59083333,127.4858333,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실비치물품은 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)◈준비물◈세면도구(비누 1개만 비치되어 있음),수건,휴지,드라이기* 바비큐 이용 시 화로대 및필요 물품모두 지참(피크닉 테이블만 제공 됨)​* 산불조심기간에는 바비큐 전면 금지(산불조심기간은 홈페이지 참고)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)c20e7ec8-823f-4b24-968b-bb1f0c36f00f◈주의사항◈-애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,75000,134000,134000,134000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]마가목,29㎡,37.59083333,127.4858333,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지​※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)8b7dc016-d0e5-42b6-b218-4ee41172ac23◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.- 야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,56000,102000,102000,102000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]민들레,29㎡,37.59083333,127.4858333,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지​※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)8b7dc016-d0e5-42b6-b218-4ee41172ac23◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.- 야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,56000,102000,102000,102000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]박달나무,26㎡,37.59083333,127.4858333,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)fc26a166-53d2-49d5-b403-e1784ebeecb4◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,44000,76000,76000,76000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]비비추,26㎡,37.59083333,127.4858333,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지​※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)f10abc6f-cd0c-4e61-bfd2-7cfacb241ecd◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,44000,76000,76000,76000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]산벚나무,26㎡,37.59083333,127.4858333,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지​※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)2c3b0a9c-97c7-4de3-918e-9879a4a6888a◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,44000,76000,76000,76000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]산수국,39㎡,37.59083333,127.4858333,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실비치물품은 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)◈준비물◈세면도구(비누 1개만 비치되어 있음),수건,휴지,드라이기* 바비큐 이용 시 화로대 및필요 물품모두 지참(피크닉 테이블만 제공 됨)​* 산불조심기간에는 바비큐 전면 금지(산불조심기간은 홈페이지 참고)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)37f136bc-e086-4c7c-a5a9-6e042258540b◈주의사항◈-애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,75000,134000,134000,134000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]산작약,39㎡,37.59083333,127.4858333,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실비치물품은 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)◈준비물◈세면도구(비누 1개만 비치되어 있음),수건,휴지,드라이기* 바비큐 이용 시 화로대 및필요 물품모두 지참(피크닉 테이블만 제공 됨)​* 산불조심기간에는 바비큐 전면 금지(산불조심기간은 홈페이지 참고)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)719a583c-0923-4fcc-b873-4130e358f5f4◈주의사항◈-애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,75000,134000,134000,134000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[1휴]소나무,39㎡,37.59083333,127.4858333,"◈시설현황◈거실1, 주방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실비치물품은 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)◈준비물◈세면도구(비누 1개만 비치되어 있음),수건,휴지,드라이기* 바비큐 이용 시 화로대 및필요 물품모두 지참(피크닉 테이블만 제공 됨)​* 산불조심기간에는 바비큐 전면 금지(산불조심기간은 홈페이지 참고)※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)ffe18cb6-5afa-43b7-ad27-a8ea7dec957f◈주의사항◈-애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,75000,134000,134000,134000,인천/경기,http://www.foresttrip.go.kr/0101
